"","query_seqname","query_start","mismatches","count","Proteome ID","PLength"
"278","sp|Q9INI3|VP4_BAVJK",78,3,1,"UP000000832",576
"279","sp|Q9INI3|VP4_BAVJK",79,3,1,"UP000000832",576
"280","sp|Q9INI3|VP4_BAVJK",80,3,1,"UP000000832",576
"281","sp|Q9INI3|VP4_BAVJK",81,3,1,"UP000000832",576
"282","sp|Q9INI3|VP4_BAVJK",116,3,1,"UP000000832",576
"283","sp|Q9INI3|VP4_BAVJK",117,3,1,"UP000000832",576
"284","sp|Q9INI3|VP4_BAVJK",143,3,1,"UP000000832",576
"285","sp|Q9INI3|VP4_BAVJK",161,3,1,"UP000000832",576
"286","sp|Q9INI3|VP4_BAVJK",163,3,1,"UP000000832",576
"287","sp|Q9INI3|VP4_BAVJK",180,3,1,"UP000000832",576
"288","sp|Q9INI3|VP4_BAVJK",181,3,1,"UP000000832",576
"289","sp|Q9INI3|VP4_BAVJK",239,3,1,"UP000000832",576
"290","sp|Q9INI3|VP4_BAVJK",296,3,1,"UP000000832",576
"291","sp|Q9INI3|VP4_BAVJK",382,3,1,"UP000000832",576
"292","sp|Q9INI4|VP3_BAVJK",62,3,1,"UP000000832",720
"293","sp|Q9INI4|VP3_BAVJK",305,3,1,"UP000000832",720
"294","sp|Q9INI4|VP3_BAVJK",350,3,1,"UP000000832",720
"295","sp|Q9INI4|VP3_BAVJK",400,3,1,"UP000000832",720
"296","sp|Q9INI4|VP3_BAVJK",401,2,1,"UP000000832",720
"297","sp|Q9INI4|VP3_BAVJK",402,3,1,"UP000000832",720
"298","sp|Q9INI4|VP3_BAVJK",441,3,1,"UP000000832",720
"299","sp|Q9INI4|VP3_BAVJK",602,3,1,"UP000000832",720
"300","sp|Q9INI4|VP3_BAVJK",606,3,1,"UP000000832",720
"301","sp|Q9INI4|VP3_BAVJK",620,3,1,"UP000000832",720
"302","sp|Q9INI4|VP3_BAVJK",633,3,2,"UP000000832",720
"303","sp|Q9INI4|VP3_BAVJK",636,3,1,"UP000000832",720
"304","sp|Q9INI4|VP3_BAVJK",703,3,1,"UP000000832",720
"305","sp|Q9INI5|VP2_BAVJK",88,3,1,"UP000000832",954
"306","sp|Q9INI5|VP2_BAVJK",198,3,1,"UP000000832",954
"307","sp|Q9INI5|VP2_BAVJK",199,3,1,"UP000000832",954
"308","sp|Q9INI5|VP2_BAVJK",216,3,1,"UP000000832",954
"309","sp|Q9INI5|VP2_BAVJK",266,3,1,"UP000000832",954
"310","sp|Q9INI5|VP2_BAVJK",409,3,1,"UP000000832",954
"311","sp|Q9INI5|VP2_BAVJK",412,3,1,"UP000000832",954
"312","sp|Q9INI5|VP2_BAVJK",593,3,1,"UP000000832",954
"313","sp|Q9INI5|VP2_BAVJK",724,3,1,"UP000000832",954
"314","sp|Q9INI5|VP2_BAVJK",725,3,1,"UP000000832",954
"315","sp|Q9INI5|VP2_BAVJK",807,3,1,"UP000000832",954
"316","sp|Q9INJ1|RDRP_BAVJK",3,3,1,"UP000000832",1214
"317","sp|Q9INJ1|RDRP_BAVJK",8,3,1,"UP000000832",1214
"318","sp|Q9INJ1|RDRP_BAVJK",52,3,1,"UP000000832",1214
"319","sp|Q9INJ1|RDRP_BAVJK",135,3,1,"UP000000832",1214
"320","sp|Q9INJ1|RDRP_BAVJK",385,3,1,"UP000000832",1214
"321","sp|Q9INJ1|RDRP_BAVJK",386,3,1,"UP000000832",1214
"322","sp|Q9INJ1|RDRP_BAVJK",469,3,1,"UP000000832",1214
"323","sp|Q9INJ1|RDRP_BAVJK",489,3,1,"UP000000832",1214
"324","sp|Q9INJ1|RDRP_BAVJK",557,3,1,"UP000000832",1214
"325","sp|Q9INJ1|RDRP_BAVJK",558,3,1,"UP000000832",1214
"326","sp|Q9INJ1|RDRP_BAVJK",569,3,1,"UP000000832",1214
"327","sp|Q9INJ1|RDRP_BAVJK",577,3,1,"UP000000832",1214
"328","sp|Q9INJ1|RDRP_BAVJK",578,3,1,"UP000000832",1214
"329","sp|Q9INJ1|RDRP_BAVJK",584,3,1,"UP000000832",1214
"330","sp|Q9INJ1|RDRP_BAVJK",703,3,1,"UP000000832",1214
"331","sp|Q9INJ1|RDRP_BAVJK",704,3,1,"UP000000832",1214
"332","sp|Q9INJ1|RDRP_BAVJK",765,3,1,"UP000000832",1214
"333","sp|Q9INJ1|RDRP_BAVJK",1022,3,1,"UP000000832",1214
"334","sp|Q9INJ1|RDRP_BAVJK",1024,3,1,"UP000000832",1214
"335","sp|Q9INJ1|RDRP_BAVJK",1025,2,1,"UP000000832",1214
"336","sp|Q9INJ1|RDRP_BAVJK",1025,3,1,"UP000000832",1214
"337","sp|Q9INJ1|RDRP_BAVJK",1026,3,1,"UP000000832",1214
"338","sp|Q9INJ1|RDRP_BAVJK",1066,3,1,"UP000000832",1214
"339","sp|Q9INJ1|RDRP_BAVJK",1067,3,1,"UP000000832",1214
"340","sp|Q9INJ1|RDRP_BAVJK",1112,3,1,"UP000000832",1214
"341","sp|Q9YIT9|NS5_BAVJK",102,3,3,"UP000000832",207
"342","sp|Q9YIT9|NS5_BAVJK",103,3,3,"UP000000832",207
"343","sp|Q9YJJ8|VP8_BAVJK",34,3,1,"UP000000832",302
"344","sp|Q9YJJ8|VP8_BAVJK",42,3,1,"UP000000832",302
"345","sp|Q9YJJ8|VP8_BAVJK",43,3,1,"UP000000832",302
"346","sp|Q9YJJ8|VP8_BAVJK",44,3,1,"UP000000832",302
"347","sp|Q9YWQ0|NS3_BAVJK",85,3,1,"UP000000832",306
"348","sp|Q9YWQ0|NS3_BAVJK",86,3,1,"UP000000832",306
"349","sp|Q9YWQ0|NS3_BAVJK",173,3,1,"UP000000832",306
"350","sp|Q9YWQ0|NS3_BAVJK",174,3,1,"UP000000832",306
"351","sp|Q9YWQ0|NS3_BAVJK",175,3,1,"UP000000832",306
"352","sp|Q9YWQ0|NS3_BAVJK",210,3,1,"UP000000832",306
"353","sp|Q9YWQ0|NS3_BAVJK",211,3,1,"UP000000832",306
"354","sp|Q9YWQ0|NS3_BAVJK",212,3,1,"UP000000832",306
"355","sp|Q9YWQ0|NS3_BAVJK",287,3,1,"UP000000832",306
"356","sp|Q9YWQ0|NS3_BAVJK",288,3,1,"UP000000832",306
"357","sp|Q9YWQ1|SPIKE_BAVJK",3,3,1,"UP000000832",283
"358","sp|Q9YWQ1|SPIKE_BAVJK",44,3,1,"UP000000832",283
"359","sp|Q9YWQ1|SPIKE_BAVJK",247,3,1,"UP000000832",283
"360","sp|Q9YWQ1|SPIKE_BAVJK",258,3,1,"UP000000832",283
"361","sp|Q9YWQ1|SPIKE_BAVJK",259,3,1,"UP000000832",283
"362","sp|Q9YWQ2|VP10_BAVJK",2,3,1,"UP000000832",249
"363","sp|Q9YWQ2|VP10_BAVJK",195,3,1,"UP000000832",249
"364","sp|Q9YWQ2|VP10_BAVJK",196,2,1,"UP000000832",249
"365","sp|Q9YWQ2|VP10_BAVJK",197,3,1,"UP000000832",249
"366","sp|Q9YWQ2|VP10_BAVJK",198,3,1,"UP000000832",249
"367","sp|P87515|POLN_BFV",102,3,1,"UP000007609",2411
